domain,gcp_networks_size,gcp_network_labels,domain_alexa_rank
spytec.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",191513.0
gouletpens.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",38718.0
fashionablecanes.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",855113.0
soylent.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",117604.0
wondamobile.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",221497.0
marzocchi.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",989988.0
airtame.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",728057.0
brightswimwear.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",990663.0
symfony.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",41305.0
louisiana.dk,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",431945.0
onewheel.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",237143.0
socketmobile.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",190131.0
ocs.ca,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",114274.0
hyperlitemountaingear.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",376966.0
net-a-porter.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",3303.0
betabrand.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",162435.0
bremont.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",736131.0
fashionandyou.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",383667.0
urbandictionary.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",763.0
falstaff.at,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",200761.0
faceyogamethod.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",557809.0
ronherman.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",320339.0
twistedtailor.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",360341.0
spacetalkwatch.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",438783.0
wingnutwings.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",410666.0
bestfriends.org,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",169356.0
holabirdsports.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",597916.0
cellularoutfitter.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",123332.0
doverstreetmarket.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",43475.0
musicplaza.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",952520.0
skinnydiplondon.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",26768.0
purebulk.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",187605.0
kravebeauty.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",131511.0
pharmapacks.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",61499.0
hijup.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",626759.0
elephantstock.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",86884.0
lbry.io,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",312501.0
katebackdrop.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",185185.0
masterlocks.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",427299.0
zippo.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",63547.0
paintwithdiamonds.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",169063.0
henryusa.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",309218.0
hellotushy.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",131854.0
nutritioneducationstore.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",677337.0
enplug.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",185386.0
byinviteonly.info,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",380220.0
maniology.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",236667.0
wholelattelove.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",131757.0
lovepopcards.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",197969.0
trueleafmarket.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",65333.0
tamrac.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",370906.0
invisionapp.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",4332.0
usainteanne.ca,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",693500.0
maelove.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",212073.0
swiftwick.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",159975.0
snazzylittlethings.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",444811.0
universalyarn.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",477033.0
restatedvintage.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",743208.0
safeandvaultstore.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",320606.0
gray-nicolls.co.uk,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",795065.0
farrofresh.co.nz,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",582239.0
ontrack.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",33457.0
phonesurgeons.co.nz,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",524105.0
alphaindustries.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",403565.0
goldfieldandbanks.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",760177.0
blackmooncosmetics.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",425037.0
pennyskateboards.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",294161.0
benefitcosmetics.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",148558.0
heartloom.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",309085.0
solvadermstore.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",609673.0
libertytrike.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",141496.0
clevertech.biz,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",573031.0
northernbrewer.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-east1)', 'Google Cloud (us-central1)']",316463.0
hasbropulse.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",169602.0
partech.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",635750.0
indestructibleshoes.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",40280.0
oase.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",192783.0
forloveandlemons.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",270204.0
catschool.co,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",155018.0
fugginvapor.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",582265.0
crunchyroll.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",356.0
hiddenremote.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",139991.0
art21.org,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",172426.0
lena.org,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",187190.0
panavision.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",517236.0
thespec.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",71114.0
impossiblefoods.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",53025.0
chartingnature.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",535619.0
towerbridge.org.uk,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",762920.0
hudsonbread.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",641692.0
golfwarehouse.nz,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",463291.0
learningdevelopments.co.nz,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",582422.0
alexandani.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",874637.0
fakecheck.co,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",559403.0
38degrees.org.uk,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",118906.0
artemide.net,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",254981.0
latiendavenezolana.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",332347.0
electrictrike.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",305456.0
relatable.me,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",816725.0
blissy.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",194455.0
lacolombe.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",804335.0
chatham.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",436223.0
simplyo3.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",370583.0
buywow.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",179109.0
procyc.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",147608.0
blackstonelabs.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",976522.0
rhinoshield.fr,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",48813.0
rockymountainsoap.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",250938.0
thepihut.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",37901.0
vaya.net.au,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",439290.0
kilz.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",243273.0
rach.io,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",319316.0
todestrieb.co.uk,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",118130.0
naturalbabyshower.co.uk,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",51305.0
groovelife.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",46235.0
skoaktiebolaget.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",181272.0
pleasershoes.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",992233.0
seattleartmuseum.org,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",526201.0
thehappyplanner.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",428986.0
dailysale.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",162608.0
blueupbeacons.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",129160.0
meandmybigideas.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",90752.0
alittlebityummy.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",435674.0
chloeting.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",78574.0
compostnow.org,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",302903.0
sanita.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",705957.0
yahboom.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",68105.0
mattersofsize.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",84942.0
jordanfabrics.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",163983.0
peakdesign.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",53592.0
tulsi2020.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",247620.0
hairextensions.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",597295.0
hurley.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",118305.0
duluthpack.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",736650.0
froy.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",376605.0
mdcomplete.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",314047.0
aftership.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",5942.0
ninelineapparel.com,22,"['Google Cloud (northamerica-northeast1)', 'Google Cloud (us-central1)', 'Google Cloud (us-east1)']",143974.0
